,county,cases,deaths
24150,Sutter,14,0
24151,Tulare,59,2
24152,Tuolumne,1,0
24153,Unknown,1,0
24154,Ventura,160,5
24155,Yolo,28,1
24156,Yuba,7,0
24157,Adams,214,6
24158,Alamosa,4,0
24159,Arapahoe,381,7
24160,Archuleta,1,0
24161,Baca,3,0
24162,Boulder,114,2
24163,Broomfield,21,2
24164,Chaffee,17,1
24165,Clear Creek,6,0
24166,Costilla,3,0
24167,Crowley,1,1
24168,Delta,1,0
24169,Denver,586,8
24170,Douglas,158,0
24171,Eagle,295,4
24172,El Paso,314,14
24173,Elbert,5,0
24174,Fremont,2,0
24175,Garfield,34,1
24176,Grand,4,0
24177,Gunnison,84,1
24178,Hinsdale,1,0
24179,Huerfano,1,0
24180,Jefferson,356,7
24181,Kit Carson,4,0
24182,La Plata,23,0
24183,Lake,2,0
24184,Larimer,107,7
24185,Lincoln,1,0
24186,Logan,6,0
24187,Mesa,14,0
24188,Mineral,2,0
24189,Moffat,4,0
24190,Montezuma,1,0
24191,Montrose,13,0
24192,Morgan,5,0
24193,Otero,3,0
24194,Park,3,0
24195,Phillips,1,0
24196,Pitkin,33,2
24197,Pueblo,28,2
24198,Rio Grande,5,0
24199,Routt,19,0
24200,Saguache,1,0
24201,San Miguel,4,0
24202,Summit,23,0
24203,Teller,7,1
24204,Unknown,139,0
24205,Washington,1,0
24206,Weld,293,13
24207,Yuma,2,0
24208,Fairfield,1986,46
24209,Hartford,469,11
24210,Litchfield,131,1
24211,Middlesex,66,2
24212,New Haven,611,15
24213,New London,29,1
24214,Tolland,61,7
24215,Unknown,185,2
24216,Windham,19,0
24217,Kent,41,2
24218,New Castle,226,6
24219,Sussex,101,3
24220,District of Columbia,586,11
24221,Alachua,92,0
24222,Baker,9,0
24223,Bay,13,0
24224,Bradford,3,0
24225,Brevard,47,0
24226,Broward,1348,13
24227,Calhoun,1,0
24228,Charlotte,26,0
24229,Citrus,23,2
24230,Clay,53,5
24231,Collier,158,1
24232,Columbia,3,0
24233,DeSoto,7,1
24234,Duval,239,4
24235,Escambia,96,0
24236,Flagler,24,0
24237,Gadsden,1,0
24238,Glades,3,1
24239,Gulf,1,0
24240,Hardee,1,0
24241,Hendry,4,0
24242,Hernando,28,0
24243,Highlands,21,1
24244,Hillsborough,362,3
24245,Holmes,1,0
24246,Indian River,35,0
24247,Jackson,4,0
24248,Lake,71,0
24249,Lee,235,10
24250,Leon,32,0
24251,Levy,2,0
24252,Madison,2,0
24253,Manatee,70,3
24254,Marion,30,0
24255,Martin,33,0
24256,Miami-Dade,2415,11
24257,Monroe,30,0
24258,Nassau,11,0
24259,Okaloosa,44,1
24260,Okeechobee,1,0
24261,Orange,458,3
24262,Osceola,140,1
24263,Palm Beach,616,22
24264,Pasco,51,2
24265,Pinellas,233,5
24266,Polk,91,1
24267,Putnam,13,0
24268,Santa Rosa,46,2
24269,Sarasota,99,3
24270,Seminole,128,0
24271,St. Johns,90,2
24272,St. Lucie,47,2
24273,Sumter,57,0
24274,Suwannee,6,0
24275,Union,1,0
24276,Unknown,3,0
24277,Volusia,93,1
24278,Wakulla,2,0
24279,Walton,18,0
24280,Washington,1,0
24281,Appling,1,0
24282,Bacon,6,0
24283,Baker,4,1
24284,Baldwin,7,1
24285,Banks,3,0
24286,Barrow,20,2
24287,Bartow,147,4
24288,Ben Hill,3,0
24289,Berrien,2,0
24290,Bibb,23,1
24291,Bleckley,1,0
24292,Brooks,2,0
24293,Bryan,9,1
24294,Bulloch,2,0
24295,Burke,8,0
24296,Butts,8,0
24297,Calhoun,10,1
24298,Camden,5,0
24299,Candler,1,0
24300,Carroll,133,2
24301,Catoosa,4,0
24302,Charlton,1,0
24303,Chatham,39,2
24304,Chattahoochee,2,0
24305,Chattooga,3,0
24306,Cherokee,85,4
24307,Clarke,54,7
24308,Clay,5,0
24309,Clayton,128,5
24310,Clinch,1,0
24311,Cobb,304,15
24312,Coffee,11,0
24313,Colquitt,21,1
24314,Columbia,24,0
24315,Cook,1,0
24316,Coweta,42,2
24317,Crisp,19,0
24318,Dade,1,0
24319,Dawson,11,0
24320,DeKalb,360,4
24321,Decatur,8,0
24322,Dodge,3,0
24323,Dooly,10,0
24324,Dougherty,490,29
24325,Douglas,56,2
24326,Early,34,1
24327,Effingham,5,0
24328,Emanuel,1,0
24329,Fannin,6,0
24330,Fayette,48,4
24331,Floyd,70,2
24332,Forsyth,50,1
24333,Franklin,5,0
24334,Fulton,638,20
24335,Gilmer,1,0
24336,Glynn,19,0
24337,Gordon,18,1
24338,Grady,2,0
24339,Greene,8,0
24340,Gwinnett,257,6
24341,Habersham,2,0
24342,Hall,71,0
24343,Haralson,6,0
24344,Harris,3,0
24345,Hart,4,0
24346,Heard,2,1
24347,Henry,95,2
24348,Houston,44,5
24349,Irwin,5,0
24350,Jackson,10,0
24351,Jasper,2,0
24352,Jeff Davis,1,0
24353,Jefferson,2,0
24354,Jenkins,1,0
24355,Johnson,1,0
24356,Jones,4,0
24357,Lamar,4,0
24358,Lanier,1,0
24359,Laurens,14,0
24360,Lee,94,7
24361,Liberty,7,0
24362,Lincoln,4,0
24363,Long,1,0
24364,Lowndes,24,1
24365,Lumpkin,7,0
24366,Macon,3,0
24367,Madison,3,1
24368,McDuffie,3,0
24369,McIntosh,1,0
24370,Meriwether,7,0
24371,Miller,4,0
24372,Mitchell,39,1
24373,Monroe,6,0
24374,Morgan,2,0
24375,Murray,5,0
24376,Muscogee,22,0
24377,Newton,34,0
24378,Oconee,17,0
24379,Oglethorpe,1,0
24380,Paulding,33,0
24381,Peach,7,1
24382,Pickens,7,1
24383,Pierce,7,0
24384,Pike,2,0
24385,Polk,16,0
24386,Pulaski,4,0
24387,Putnam,1,0
24388,Rabun,2,0
24389,Randolph,5,0
24390,Richmond,41,0
24391,Rockdale,47,2
24392,Schley,4,0
24393,Screven,2,0
24394,Seminole,6,0
24395,Spalding,17,1
24396,Stephens,5,0
24397,Stewart,1,0
24398,Sumter,38,3
24399,Talbot,1,0
24400,Tattnall,2,0
24401,Taylor,2,0
24402,Terrell,46,2
24403,Thomas,14,0
24404,Tift,28,0
24405,Toombs,3,0
24406,Troup,19,1
24407,Turner,5,0
24408,Twiggs,2,0
24409,Union,1,0
24410,Unknown,485,2
24411,Upson,6,0
24412,Walker,2,0
24413,Walton,13,0
24414,Ware,12,2
24415,Warren,4,0
24416,Washington,4,0
24417,Webster,1,0
24418,Wheeler,1,0
24419,White,3,0
24420,Whitfield,14,1
24421,Wilcox,1,0
24422,Wilkes,2,0
24423,Wilkinson,1,0
24424,Worth,28,1
24425,Unknown,147,3
24426,Hawaii,18,0
24427,Honolulu,182,1
24428,Kauai,12,0
24429,Maui,26,0
24430,Unknown,18,0
24431,Ada,226,3
24432,Adams,1,0
24433,Bannock,4,0
24434,Bingham,2,0
24435,Blaine,265,2
24436,Bonner,1,0
24437,Bonneville,2,0
24438,Camas,1,0
24439,Canyon,68,1
24440,Cassia,1,1
24441,Custer,2,0
24442,Elmore,3,0
24443,Fremont,1,0
24444,Gem,4,0
24445,Gooding,1,0
24446,Idaho,2,0
24447,Jefferson,3,0
24448,Jerome,4,0
24449,Kootenai,31,0
24450,Latah,1,0
24451,Lincoln,5,0
24452,Madison,4,0
24453,Minidoka,1,0
24454,Nez Perce,10,2
24455,Owyhee,1,0
24456,Payette,3,0
24457,Teton,3,0
24458,Twin Falls,17,0
24459,Valley,2,0
24460,Adams,2,0
24461,Bond,2,0
24462,Bureau,2,0
24463,Carroll,3,1
24464,Champaign,33,0
24465,Christian,14,0
24466,Clark,1,0
24467,Clinton,8,0
24468,Cook,5152,95
24469,Crawford,1,0
24470,Cumberland,1,0
24471,DeKalb,14,0
24472,Douglas,8,0
24473,DuPage,392,12
24474,Fayette,2,0
24475,Ford,1,0
24476,Franklin,1,0
24477,Grundy,4,0
24478,Henry,3,0
24479,Iroquois,2,0
24480,Jackson,4,0
24481,Jo Daviess,3,0
24482,Kane,142,8
24483,Kankakee,57,0
24484,Kendall,27,2
24485,Knox,1,0
24486,LaSalle,6,1
24487,Lake,477,7
24488,Livingston,5,0
24489,Macon,2,0
24490,Madison,25,0
24491,Marion,2,0
24492,Marshall,1,0
24493,Mason,2,0
24494,Massac,1,0
24495,McHenry,69,2
24496,McLean,19,2
24497,Menard,1,0
24498,Monroe,3,0
24499,Montgomery,2,0
24500,Morgan,5,1
24501,Ogle,1,0
24502,Peoria,10,0
24503,Randolph,7,0
24504,Rock Island,17,0
24505,Saline,1,0
24506,Sangamon,17,2
24507,St. Clair,53,2
24508,Stephenson,3,0
24509,Tazewell,4,0
24510,Unknown,58,0
24511,Vermilion,1,0
24512,Washington,1,0
24513,Whiteside,5,1
24514,Will,322,9
24515,Williamson,1,0
24516,Winnebago,18,1
24517,Woodford,3,0
24518,Adams,1,0
24519,Allen,39,2
24520,Bartholomew,13,0
24521,Benton,1,0
24522,Boone,29,0
24523,Brown,3,0
24524,Carroll,2,0
24525,Cass,1,0
24526,Clark,38,1
24527,Clay,1,0
24528,Clinton,1,0
24529,Crawford,1,0
24530,DeKalb,2,0
24531,Dearborn,17,1
24532,Decatur,48,1
24533,Delaware,22,1
24534,Dubois,3,0
24535,Elkhart,23,2
24536,Fayette,10,2
24537,Floyd,21,0
24538,Fountain,1,0
24539,Franklin,39,5
24540,Fulton,1,0
24541,Gibson,4,0
24542,Grant,9,0
24543,Greene,3,0
24544,Hamilton,179,4
24545,Hancock,33,2
24546,Harrison,15,0
24547,Hendricks,91,1
24548,Henry,4,0
24549,Howard,20,1
24550,Huntington,2,0
24551,Jackson,10,0
24552,Jasper,9,1
24553,Jay,1,0
24554,Jefferson,1,0
24555,Jennings,17,0
24556,Johnson,118,3
24557,Knox,3,0
24558,Kosciusko,5,0
24559,LaGrange,2,0
24560,LaPorte,11,0
24561,Lake,180,6
24562,Lawrence,11,1
24563,Madison,46,2
24564,Marion,1117,21
24565,Marshall,3,0
24566,Miami,3,0
24567,Monroe,33,0
24568,Montgomery,6,0
24569,Morgan,41,1
24570,Newton,1,0
24571,Noble,3,0
24572,Ohio,1,0
24573,Orange,3,0
24574,Owen,12,0
24575,Porter,27,0
24576,Posey,4,0
24577,Putnam,11,1
24578,Randolph,3,0
24579,Ripley,33,1
24580,Rush,5,0
24581,Scott,1,1
24582,Shelby,19,0
24583,St. Joseph,57,1
24584,Starke,1,0
24585,Steuben,2,0
24586,Sullivan,3,0
24587,Switzerland,3,0
24588,Tippecanoe,18,1
24589,Tipton,5,0
24590,Unknown,2,0
24591,Vanderburgh,18,0
24592,Vermillion,1,0
24593,Vigo,9,2
24594,Wabash,1,0
24595,Warren,2,1
24596,Warrick,8,0
24597,Washington,9,0
24598,Wayne,3,0
24599,Wells,2,0
24600,White,2,0
24601,Whitley,3,0
24602,Adair,1,0
24603,Allamakee,7,1
24604,Appanoose,1,0
24605,Audubon,1,0
24606,Benton,7,0
24607,Black Hawk,7,0
24608,Boone,1,0
24609,Buchanan,2,0
24610,Butler,1,0
24611,Carroll,1,0
24612,Cedar,9,0
24613,Cerro Gordo,8,0
24614,Clay,1,0
24615,Clayton,2,0
24616,Clinton,6,0
24617,Crawford,1,0
24618,Dallas,27,0
24619,Des Moines,2,0
24620,Dickinson,1,0
24621,Dubuque,22,1
24622,Fayette,2,0
24623,Guthrie,1,0
24624,Hancock,3,0
24625,Hardin,1,0
24626,Harrison,10,0
24627,Henry,5,0
24628,Iowa,5,0
24629,Jackson,1,0
24630,Jasper,7,0
24631,Johnson,76,0
24632,Jones,4,0
24633,Keokuk,2,0
24634,Kossuth,1,0
24635,Linn,94,2
24636,Madison,1,0
24637,Mahaska,2,0
24638,Marshall,8,0
24639,Mitchell,2,0
24640,Monona,5,0
24641,Montgomery,1,0
24642,Muscatine,18,1
24643,Page,2,0
24644,Polk,81,1
24645,Pottawattamie,5,0
24646,Poweshiek,6,1
24647,Scott,21,0
24648,Shelby,3,0
24649,Sioux,4,0
24650,Story,4,0
24651,Tama,14,0
24652,Taylor,1,0
24653,Van Buren,2,0
24654,Wapello,1,0
24655,Warren,4,0
24656,Washington,34,2
24657,Webster,1,0
24658,Winneshiek,3,0
24659,Woodbury,4,0
24660,Wright,1,0
24661,Atchison,1,0
24662,Barton,2,0
24663,Bourbon,3,0
24664,Butler,5,0
24665,Chautauqua,1,0
24666,Cherokee,3,0
24667,Clay,1,0
24668,Coffey,16,0
24669,Crawford,5,1
24670,Doniphan,1,0
24671,Douglas,30,0
24672,Finney,1,0
24673,Ford,1,0
24674,Franklin,7,0
24675,Gove,1,0
24676,Harvey,2,0
24677,Jackson,1,0
24678,Jefferson,1,0
24679,Johnson,143,3
24680,Labette,1,0
24681,Leavenworth,25,0
24682,Linn,5,0
24683,Lyon,12,0
24684,McPherson,5,0
24685,Miami,1,0
24686,Mitchell,3,0
24687,Montgomery,6,0
24688,Morris,2,0
24689,Neosho,1,0
24690,Osage,3,0
24691,Ottawa,1,0
24692,Pottawatomie,2,0
24693,Pratt,1,0
24694,Reno,8,0
24695,Riley,5,0
24696,Saline,1,0
24697,Sedgwick,64,1
24698,Shawnee,18,2
24699,Stafford,1,0
24700,Stevens,2,0
24701,Sumner,1,0
24702,Woodson,3,0
24703,Wyandotte,93,4
24704,Allen,1,0
24705,Anderson,3,1
24706,Barren,1,0
24707,Boone,5,0
24708,Bourbon,6,1
24709,Boyd,4,0
24710,Boyle,1,0
24711,Bracken,1,0
24712,Breathitt,3,0
24713,Breckinridge,2,0
24714,Bullitt,6,1
24715,Butler,1,0
24716,Calloway,4,0
24717,Campbell,6,0
24718,Carroll,2,0
24719,Christian,9,0
24720,Clark,10,0
24721,Daviess,42,2
24722,Edmonson,2,0
24723,Fayette,118,2
24724,Floyd,1,0
24725,Franklin,7,0
24726,Grant,1,0
24727,Graves,1,0
24728,Grayson,2,0
24729,Hancock,1,0
24730,Hardin,7,0
24731,Harrison,19,0
24732,Henderson,7,0
24733,Henry,1,0
24734,Hopkins,21,2
24735,Jefferson,221,8
24736,Jessamine,15,0
24737,Kenton,26,2
24738,Larue,2,0
24739,Laurel,2,0
24740,Lawrence,1,0
24741,Lewis,1,0
24742,Logan,2,0
24743,Lyon,2,0
24744,Madison,11,0
24745,Marion,1,0
24746,Marshall,1,0
24747,Martin,1,0
24748,Mason,1,0
24749,McCracken,6,0
24750,McCreary,1,0
24751,Menifee,3,0
24752,Mercer,2,0
24753,Montgomery,5,0
24754,Muhlenberg,8,0
24755,Nelson,4,0
24756,Nicholas,1,0
24757,Oldham,4,0
24758,Powell,1,0
24759,Pulaski,10,0
24760,Rockcastle,1,0
24761,Russell,1,0
24762,Scott,7,0
24763,Shelby,4,0
24764,Simpson,5,1
24765,Spencer,3,0
24766,Taylor,2,0
24767,Union,2,0
24768,Unknown,9,0
24769,Warren,17,0
24770,Washington,2,0
24771,Wayne,3,0
24772,Webster,2,0
24773,Woodford,6,0
24774,Acadia,47,1
24775,Allen,19,1
24776,Ascension,189,6
24777,Assumption,25,0
24778,Avoyelles,31,2
24779,Beauregard,8,0
24780,Bienville,6,1
24781,Bossier,75,1
24782,Caddo,298,7
24783,Calcasieu,90,1
24784,Catahoula,3,1
24785,Claiborne,10,0
24786,Concordia,5,0
24787,De Soto,39,1
24788,East Baton Rouge,244,10
24789,East Carroll,1,0
24790,East Feliciana,10,0
24791,Evangeline,11,0
24792,Franklin,5,0
24793,Grant,3,0
24794,Iberia,49,1
24795,Iberville,36,3
24796,Jackson,4,0
24797,Jefferson,1433,64
24798,Jefferson Davis,9,0
24799,LaSalle,2,0
24800,Lafayette,159,2
24801,Lafourche,105,4
24802,Lincoln,13,0
24803,Livingston,25,0
24804,Madison,1,0
24805,Morehouse,2,0
24806,Natchitoches,2,0
24807,Orleans,2270,115
24808,Ouachita,80,1
24809,Plaquemines,47,4
24810,Pointe Coupee,7,0
24811,Rapides,69,4
24812,Red River,1,0
24813,Richland,3,0
24814,Sabine,3,0
24815,St. Bernard,94,3
24816,St. Charles,82,7
24817,St. Helena,1,0
24818,St. James,86,4
24819,St. John the Baptist,118,13
24820,St. Landry,45,1
24821,St. Martin,41,3
24822,St. Mary,26,0
24823,St. Tammany,270,6
24824,Tangipahoa,33,2
24825,Terrebonne,55,1
24826,Union,11,0
24827,Unknown,28,4
24828,Vermilion,10,1
24829,Vernon,6,0
24830,Washington,39,2
24831,Webster,17,1
24832,West Baton Rouge,14,1
24833,West Feliciana,8,0
24834,Winn,1,0
24835,Androscoggin,12,0
24836,Cumberland,192,5
24837,Franklin,2,0
24838,Hancock,1,0
24839,Kennebec,17,1
24840,Knox,5,0
24841,Lincoln,8,0
24842,Oxford,9,0
24843,Penobscot,13,0
24844,Sagadahoc,10,0
24845,Somerset,1,0
24846,Unknown,7,0
24847,Waldo,2,0
24848,York,65,1
24849,Anne Arundel,158,1
24850,Baltimore,289,1
24851,Baltimore city,187,2
24852,Calvert,18,0
24853,Caroline,4,0
24854,Carroll,96,5
24855,Cecil,16,1
24856,Charles,56,1
24857,Dorchester,1,0
24858,Frederick,35,2
24859,Garrett,3,0
24860,Harford,34,0
24861,Howard,142,2
24862,Kent,3,0
24863,Montgomery,447,1
24864,Prince George's,403,7
24865,Queen Anne's,7,0
24866,Somerset,4,0
24867,St. Mary's,19,0
24868,Talbot,3,0
24869,Washington,15,0
24870,Wicomico,7,1
24871,Worcester,4,0
24872,Barnstable,255,3
24873,Berkshire,183,6
24874,Bristol,366,3
24875,Dukes,1,0
24876,Essex,885,17
24877,Franklin,72,7
24878,Hampden,475,17
24879,Hampshire,81,0
24880,Middlesex,1582,21
24881,Nantucket,5,0
24882,Norfolk,829,15
24883,Plymouth,561,5
24884,Suffolk,1624,14
24885,Unknown,335,5
24886,Worcester,563,9
24887,Allegan,5,0
24888,Antrim,4,0
24889,Arenac,1,0
24890,Barry,2,0
24891,Bay,10,0
24892,Berrien,38,1
24893,Branch,2,0
24894,Calhoun,23,0
24895,Cass,6,1
24896,Charlevoix,4,0
24897,Cheboygan,2,0
24898,Chippewa,1,0
24899,Clare,1,0
24900,Clinton,33,0
24901,Crawford,1,0
24902,Delta,3,0
24903,Eaton,27,0
24904,Emmet,7,1
24905,Genesee,249,8
24906,Gladwin,2,0
24907,Gogebic,2,1
24908,Grand Traverse,8,0
24909,Gratiot,3,0
24910,Hillsdale,19,1
24911,Houghton,1,0
24912,Huron,3,0
24913,Ingham,121,1
24914,Ionia,6,0
24915,Iosco,1,0
24916,Isabella,7,1
24917,Jackson,56,2
24918,Kalamazoo,30,1
24919,Kalkaska,7,1
24920,Kent,119,2
24921,Lapeer,8,0
24922,Leelanau,1,0
24923,Lenawee,22,0
24924,Livingston,101,2
24925,Mackinac,1,0
24926,Macomb,1088,51
24927,Manistee,1,0
24928,Marquette,5,0
24929,Mecosta,3,1
24930,Midland,12,0
24931,Missaukee,1,1
24932,Monroe,58,0
24933,Montcalm,10,0
24934,Muskegon,18,2
24935,Newaygo,1,0
24936,Oakland,1910,99
24937,Oceana,2,0
24938,Ogemaw,1,0
24939,Osceola,2,0
24940,Oscoda,2,0
24941,Otsego,19,0
24942,Ottawa,31,0
24943,Roscommon,1,0
24944,Saginaw,71,0
24945,Sanilac,7,1
24946,Schoolcraft,1,0
24947,Shiawassee,11,0
24948,St. Clair,41,0
24949,St. Joseph,5,0
24950,Tuscola,11,2
24951,Unknown,161,2
24952,Van Buren,10,0
24953,Washtenaw,401,8
24954,Wayne,4470,146
24955,Wexford,2,0
24956,Anoka,26,0
24957,Beltrami,4,0
24958,Benton,1,0
24959,Big Stone,1,0
24960,Blue Earth,9,0
24961,Brown,2,0
24962,Carlton,2,0
24963,Carver,10,0
24964,Cass,1,0
24965,Chisago,3,0
24966,Clay,7,0
24967,Clearwater,2,0
24968,Cottonwood,3,0
24969,Crow Wing,1,0
24970,Dakota,48,0
24971,Dodge,10,0
24972,Douglas,1,0
24973,Faribault,2,0
24974,Fillmore,8,0
24975,Freeborn,2,0
24976,Goodhue,4,0
24977,Hennepin,218,6
24978,Isanti,2,0
24979,Itasca,1,0
24980,Jackson,1,0
24981,Kandiyohi,2,0
24982,Lac qui Parle,1,0
24983,Le Sueur,15,0
24984,Lincoln,1,0
24985,Lyon,2,0
24986,Mahnomen,1,0
24987,Martin,29,2
24988,Meeker,1,0
24989,Mower,14,0
24990,Nicollet,3,0
24991,Olmsted,61,0
24992,Otter Tail,1,0
24993,Ramsey,66,2
24994,Renville,1,0
24995,Rice,4,0
24996,Scott,10,0
24997,Sherburne,8,0
24998,Sibley,1,0
24999,St. Louis,13,0
25000,Stearns,5,0
25001,Steele,6,0
25002,Traverse,2,0
25003,Unknown,1,0
25004,Wabasha,6,0
25005,Waseca,3,0
25006,Washington,44,0
25007,Watonwan,2,0
25008,Wilkin,1,0
25009,Winona,10,0
25010,Wright,6,0
25011,Yellow Medicine,1,0
25012,Adams,11,0
25013,Alcorn,3,0
25014,Amite,4,1
25015,Attala,11,0
25016,Benton,4,0
25017,Bolivar,25,1
25018,Calhoun,3,0
25019,Carroll,2,0
25020,Chickasaw,15,0
25021,Choctaw,7,0
25022,Claiborne,1,0
25023,Clarke,5,0
25024,Clay,5,0
25025,Coahoma,22,0
25026,Copiah,9,0
25027,Covington,3,0
25028,DeSoto,94,1
25029,Forrest,27,0
25030,Franklin,3,0
25031,George,4,0
25032,Grenada,3,0
25033,Hancock,20,1
25034,Harrison,49,1
25035,Hinds,109,0
25036,Holmes,16,2
25037,Humphreys,4,1
25038,Itawamba,4,0
25039,Jackson,52,0
25040,Jasper,1,0
25041,Jefferson,1,0
25042,Jones,6,0
25043,Kemper,1,0
25044,Lafayette,15,1
25045,Lamar,6,0
25046,Lauderdale,39,0
25047,Lawrence,5,0
25048,Leake,5,0
25049,Lee,25,1
25050,Leflore,20,1
25051,Lincoln,13,0
25052,Lowndes,11,0
25053,Madison,53,0
25054,Marion,6,0
25055,Marshall,15,0
25056,Monroe,7,0
25057,Montgomery,8,1
25058,Neshoba,5,0
25059,Newton,2,0
25060,Noxubee,3,0
25061,Oktibbeha,18,0
25062,Panola,8,1
25063,Pearl River,32,0
25064,Perry,5,1
25065,Pike,20,0
25066,Pontotoc,6,0
25067,Prentiss,4,0
25068,Quitman,4,0
25069,Rankin,48,1
25070,Scott,12,0
25071,Sharkey,2,0
25072,Simpson,3,0
25073,Smith,1,0
25074,Sunflower,12,1
25075,Tallahatchie,2,0
25076,Tate,11,0
25077,Tippah,28,2
25078,Tishomingo,1,0
25079,Tunica,13,1
25080,Union,3,0
25081,Unknown,4,0
25082,Walthall,7,0
25083,Warren,2,0
25084,Washington,22,0
25085,Webster,7,1
25086,Wilkinson,16,2
25087,Winston,9,0
25088,Yalobusha,6,0
25089,Yazoo,9,0
25090,Adair,3,0
25091,Atchison,1,0
25092,Barry,1,0
25093,Bates,2,0
25094,Benton,3,0
25095,Bollinger,1,0
25096,Boone,65,1
25097,Buchanan,5,0
25098,Butler,1,0
25099,Caldwell,1,0
25100,Callaway,17,0
25101,Camden,17,1
25102,Cape Girardeau,15,0
25103,Carter,4,0
25104,Cass,17,1
25105,Cedar,3,0
25106,Chariton,4,0
25107,Christian,11,0
25108,Clay,21,0
25109,Clinton,5,0
25110,Cole,24,0
25111,Cooper,2,0
25112,Crawford,1,0
25113,DeKalb,1,0
25114,Dunklin,5,0
25115,Franklin,16,0
25116,Gasconade,1,0
25117,Greene,51,6
25118,Harrison,1,0
25119,Henry,1,1
25120,Jackson,86,2
25121,Jasper,5,0
25122,Jefferson,38,0
25123,Johnson,14,0
25124,Kansas City,128,0
25125,Lafayette,20,1
25126,Lincoln,10,0
25127,Livingston,1,0
25128,Macon,3,0
25129,Maries,2,0
25130,Marion,1,0
25131,McDonald,2,0
25132,Moniteau,2,0
25133,Montgomery,2,0
25134,Morgan,1,0
25135,Newton,5,0
25136,Osage,2,0
25137,Pemiscot,2,0
25138,Perry,18,0
25139,Pettis,1,0
25140,Pike,1,0
25141,Platte,12,0
25142,Pulaski,8,1
25143,Ralls,1,0
25144,Randolph,2,0
25145,Ray,1,0
25146,Reynolds,2,0
25147,Ripley,2,0
25148,Scott,6,0
25149,Shelby,1,0
25150,St. Charles,95,3
25151,St. Francois,5,0
25152,St. Louis,492,3
25153,St. Louis city,136,1
25154,Ste. Genevieve,2,0
25155,Stoddard,3,0
25156,Stone,2,0
25157,Taney,2,0
25158,Unknown,2,0
25159,Warren,6,0
25160,Webster,2,0
25161,Wright,4,0
25162,Broadwater,3,0
25163,Carbon,1,0
25164,Cascade,9,0
25165,Deer Lodge,3,0
25166,Flathead,17,0
25167,Gallatin,79,0
25168,Hill,1,0
25169,Jefferson,2,0
25170,Lake,4,0
25171,Lewis and Clark,14,0
25172,Liberty,1,0
25173,Lincoln,6,1
25174,Madison,6,1
25175,Meagher,1,0
25176,Missoula,15,0
25177,Musselshell,1,0
25178,Park,5,0
25179,Ravalli,1,0
25180,Roosevelt,1,0
25181,Silver Bow,11,0
25182,Toole,6,2
25183,Yellowstone,32,0
25184,Adams,4,0
25185,Antelope,1,0
25186,Buffalo,7,1
25187,Cass,2,0
25188,Cuming,1,0
25189,Dawson,1,0
25190,Dodge,4,0
25191,Douglas,116,1
25192,Gosper,1,0
25193,Hall,15,1
25194,Kearney,1,0
25195,Kimball,1,0
25196,Knox,2,0
25197,Lancaster,9,0
25198,Lincoln,9,1
25199,Madison,4,1
25200,Nemaha,1,0
25201,Platte,2,0
25202,Sarpy,17,0
25203,Saunders,2,0
25204,Scotts Bluff,3,0
25205,Unknown,3,0
25206,Washington,19,0
25207,York,1,0
25208,Carson City,5,0
25209,Clark,961,28
25210,Douglas,6,0
25211,Elko,5,0
25212,Humboldt,3,0
25213,Lyon,1,0
25214,Nye,4,0
25215,Unknown,131,0
25216,Washoe,163,4
25217,Belknap,13,0
25218,Carroll,14,0
25219,Cheshire,7,0
25220,Grafton,36,0
25221,Hillsborough,129,2
25222,Merrimack,28,0
25223,Rockingham,154,1
25224,Strafford,30,0
25225,Sullivan,4,1
25226,Atlantic,40,0
25227,Bergen,3494,75
25228,Burlington,255,5
25229,Camden,289,3
25230,Cape May,22,0
25231,Cumberland,27,1
25232,Essex,2262,69
25233,Gloucester,149,2
25234,Hudson,1910,29
25235,Hunterdon,117,0
25236,Mercer,333,3
25237,Middlesex,1493,27
25238,Monmouth,1301,24
25239,Morris,942,25
25240,Ocean,1209,23
25241,Passaic,1494,15
25242,Salem,19,1
25243,Somerset,472,15
25244,Sussex,158,6
25245,Union,1661,29
25246,Unknown,4512,7
25247,Warren,96,3
25248,Bernalillo,148,4
25249,Catron,1,0
25250,Chaves,10,0
25251,Cibola,4,0
25252,Curry,5,0
25253,Doña Ana,21,0
25254,Eddy,4,1
25255,Grant,1,0
25256,Lea,2,0
25257,McKinley,20,0
25258,Otero,1,0
25259,Rio Arriba,4,0
25260,Roosevelt,1,0
25261,San Juan,37,0
25262,San Miguel,1,0
25263,Sandoval,32,1
25264,Santa Fe,48,0
25265,Socorro,3,0
25266,Taos,12,0
25267,Torrance,3,0
25268,Valencia,5,0
25269,Albany,240,2
25270,Allegany,10,1
25271,Broome,42,4
25272,Cattaraugus,7,0
25273,Cayuga,3,0
25274,Chautauqua,10,1
25275,Chemung,22,0
25276,Chenango,26,0
25277,Clinton,25,0
25278,Columbia,41,1
25279,Cortland,10,0
25280,Delaware,20,0
25281,Dutchess,547,5
25282,Erie,553,12
25283,Essex,6,0
25284,Franklin,9,0
25285,Fulton,2,0
25286,Genesee,13,1
25287,Greene,18,0
25288,Hamilton,2,0
25289,Herkimer,16,2
25290,Jefferson,12,0
25291,Lewis,2,0
25292,Livingston,14,0
25293,Madison,67,2
25294,Monroe,349,9
25295,Montgomery,7,0
25296,Nassau,9555,76
25297,New York City,47440,1374
